Text content,Title,poem_id
إذا سـألـت تحـبّـني؟ قـلت لي كـنت,,203
وانا ابتـسم من باب حـبّ الدعابه,,203
وان خنتـني إعـلم ترى مابعـد خـنت,,203
إلا معــك .. لـكـن خـونـة ذرابـه,,203
خـنتـك مـعَ طـيـفـك بـعـد ما تيـقـّـنت,,203
إنـّك على بعـد الثـرى والسحابه,,203
أكـبر خـطا محـبّـتـك وانـت ما صـنت,,203
حـبٍ يـخـلـّده المـشـيب لـشـبابه,,203
تدري وش يغيض الرجل في هوى البنت,,203
إنـه يعـيـش بْـواقـعٍ مـا درى به,,203
لكن انا وش هو أنا وانت ويـش انـت,,203
هـذا السـؤال اللي يبي له إجـابه,,203
تعال يا وجه السعد واشطب على الوجه البغيض,يا أيُّها,204
يا حيّـك و طلـّـتك في وجهـي بعـد يا حَـيّها,,204
تنعـشني انعاش الشفاء العاجل لقـلب المريض,,204
يا أيّها .. تـدري يالبـّيك انت وش يا أيّـها؟,,204
ما انته بـزيّ الناس واكـتبها لك بخـطٍ عريض,,204
تبغيني احلف؟ لا ورب البيت ما انت بزيّها,,204
ياللي غرامك في خفوقي من كثر قـدره يفيض,,204
النفـس تـنـدب حَـظـّها والعـين تـبكي حيـّها,,204
من عوضك ليا فقدتك؟وان وجد كيف استعيض,,204
وانت النهار وشمسه وشجْرة غلاي وفيّها,,204
هاجرت واصبح زولك فْ عيني يهاجرني وميض,,204
يـا أوّل جـروحـي دخـيــل الـله من تـالـيـّها,,204
أحيا على وصـلك وامـوت بكل بـرد وكل قيض,,204
تضـما مشاعر خافقي لك وانت سبّـة ريّها,,204
لبّيك ياللي من عشقـتك قمت احس اني حظيظ,,204
يامغـويٍ نفـسي ونفـسي ذايـبه من غـيّها,,204
أنا اعـرف انْ كل اللـيالي سـود والأيـّام بيض,,204
دامـك معي ما هـمّـني في كـثرها وشويّها,,204
يا احمد خفوقي غدى في يدينها لعـبه,يا أحمد,205
لعب الـهوا في غـصون الراك لا مالت,,205
وهي في قـلبي تـمركز في طـرف شعبه,,205
وذكـرى غــلاها ليا ذا الحـين ما زالـت,,205
قـولوا لـمحـبوبتي نفـس العـنا تعــبه,,205
وان قلتوا إلها .. أبا اعرف إيش هي قالت,,205
إلى متى هالخـفـوق يـعـيـش في رعـبـه,,205
وشـلون يركـد شـعـوري والغـلا فـالت,,205
الحـب حاكـم طـغى ظـلمه على شعـبه,,205
والنفس تشكي على ظلمه ولا احتالت,,205
يا بنت انا صعب ودموعي بعد صعبه,,205
من قـوّ عـزمي ليا ذا الـحين ما سالت,,205
إن كـنتي الزيـن من راسـه إلى كعـبه,,205
نـفسـي لحـب الـمـكارم والعــلا نالت,,205
الله يَـحرمْ عَـذولي شوفـة ( الكعـبه ),,205
ياللـي يـديـنـه إذا طـال الـقـفـا طـالت,,205
لو كـل من شافـت عـيوني تولـّع به,,205
ما صرت كنـّي غـصـون الـراك لامالت,,205
يا بــن آدم كل ما كنــت انظر الجرح العظيم,يابن آدم,206
ما لقيت اعظم من جروح الندم بين الجروح,,206
ويا بـن آدم كل ما قلت الـزعامــــه للـزعـيم,,206
ينتشي بي كبريائـي فــوق شاهقــة الصروح,,206
والدروب يقودها درب الصــراط المستقيـــم,,206
واستقامات البشر بيــن الصراحه والوضوح,,206
والغصون اللي فرحها غير لا هب النسيـــم,,206
ما تـساءل عن معـاناة الحـمام اللــي يـنوح,,206
يا هل الزور ان حلفتوا زور وبوجه الكـــريم,,206
فاح ريح مْن الكذب .. والكذب له ريحٍ يفوح,,206
يا رحيم الصدر ضايق حيل ستـــرك يا رحيم,,206
والدروب طوال واقدامي من اللهفة جمــوح,,206
أعطني من لدنك التوفيق والعـقل الحكـيــــم,,206
والعزيمه، والمعزّه، والمراجل، والطموح,,206
والقمر يغريني آغنـّي على اللحـن القـديــــم,,206
ويجـذب البـرّاق عـيني كل ما شفـته يلـــوح,,206
والقـساوه للرجـوله .. والنعـومه للحـريــم,,206
يا كـثر ناسٍ تجي في عـيني وناسٍ تـروح,,206
أكثر اهل الأرض خـلاّني وانا مالي نـديـم,,206
يشـتكون جروحهم عندي وانا كلّي جروح,,206
زفـّة رياض بفرحها واعـلن القلب برحيله,يا حبّني له,207
أعـلن القـلب برحـيله قـلب نـاسٍ طـيـّـبـين,,207
كنـّني للحب فـارس للمـدى طـوّل صهيله,,207
ولا زمـان ولا مكـان ولا حـنان ولا حنين,,207
قمت اعاني حبّها واسري الدروب المستحيله,,207
لاهو يوم ولا اْسبوع ولا شهور ولا سنين,,207
أثـرها درب المحـبّه كلـّها صعـبه طـويـله,,207
وان حسبت حسابها يطلع حسابي خطوتين,,207
خطوه من روحي لـ (جدّه) أو قبل (جدّه) بليله,,207
وخطوه لقـلبه قصاد .. ولا يسار ولا يمين,,207
واطعم العشق بغرامه من هواها لسلسبيله,,207
إلـ عـنيها إلـ كحـلها إلـ هـدبـها الـريّـضـين,,207
شجرة الحسن الوحيده في جذوعٍ تنتمي له,,207
أعشبت في قلب شاعر بامر ربّ العالمين,,207
ما بقـي له إلاّ ياخـذ كل عـين وما بـقي له,,207
إلا ياخـذ كل روح و كل قـلب و كل عين,,207
أعـشقه ليلٍ تـلوّى ينـثـر ويطـوي جـديـله,,207
أو أنا اعـشق أشقـرانه نازلات بخصلتـين,,207
حتى في تحليل دمّي صار من نفس الفصيله,,207
لان دمّه صار موجب صرت انا له موجبين,,207
لا يحـرّك صبعه الاّ حـرّك العـالم تجي له,,207
من يهـود ومن مسيح وكل ابو هالمسلمين,,207
يا قصـيدي انثـني له واوقفي له وانثني له,,207
واذكـريـه فْ كـل بيـتٍ أو كـلامٍ تـكـتـبـيـن,,207
أكتبي بيتٍ في (لميا) واوقفي له وصفّقي له,,207
سمّعـيها ألف مرّه الـبيـت وانتي تصفـّـقـين,,207
وانزلي له واطلعي له وانزلي له واطلعي له,,207
خزّني صورة ملاكٍ لو هو من مايٍ وطين,,207
هاتي ازهار المحـبّه وبطريـقه إنثـري له,,207
واقطفي زهره لـ (لميا) توصل الها باليدين,,207
خلـّك تخاطب هواها وانته تـخالط ظلـيله,,207
وحـذريها من دروبٍ ضـيّـعـت هالعـاشقين,,207
لا كثير الحب يرضي في هوانا ولا قليله,,207
ولا جنون الحب ينفع في غرامه ولا رزين,,207
وين حبّه انتهى بي ..؟ انتهى بيـومٍ وليله,,207
لا زمـان ولا مكـان و لا حـنان ولا حـنيـن,,207
وانا انادي وين وين القلب ضايع في رحيله,,207
وما سمعت الا صدى صوتي يردّد وين وين,,207
قبل لا افارق وانا اسمع مرّتين ياحبّني له,,207
الله يا ما اصعـب مفـارق حـبّـني له مرّتـين,,207
يا سـلام الله عـليها يا سـلام,يا سلام الله,208
وياسـلامي ع العـيون وخـدّها,,208
كن نور يشع من خلف اللثام,,208
سيّده في الحسن من هو قدّها,,208
دونها الساعة تمرّ الفين عام,,208
ودامـني معـها تـسـرّع عـدّها,,208
ما يوصّـف مابها زود الكـلام,,208
والجـمال اللي بهـا ما ســدّها,,208
نابية ردفـين وخصورٍ هـضام,,208
آه ويـلي مـن حــــلاتـه ردّهـا,,208
الجـسم ما عاد باتشيله عـظام,,208
كـنني ما بيـن جــزر و مـدّها,,208
جارف الأشواق واسرار الغرام,,208
كل مافي خاطـري هو بيـدّها,,208
لك خـفـوقي ثم عـقـلٍ مسـتهـام,,208
بس روحي سـيـّدي لي ردّها,,208
قبل لا ابدى قبل لا اعرف قبل يوم الهموم هموم,يا عيب الشوم,209
قبل يوم الحزن يلوي ذراعه يجمع الأحـباب,,209
قبل لا ينولد ( فـزّاع ) وقام وقـلت صـح النوم,,209
بديت اقرا عيون الحب في عيني واحسب حساب,,209
بديت اسري لياليها واصـدّق كل طيف حـلوم,,209
واصـدّق كل شعـرٍ فيه ولو هو أصـدقه كـذّاب,,209
أجيب الياسمين وفـلّ والنرجـس مع اليشـموم,,209
مع النوّار والنسرين واحطّه ع الخدود اطياب,,209
وتخدعني وانا راضي وتخدعـني بلا أيّ لوم,,209
وارد ارضى وتخدعني واراضيها بليّا اسباب,,209
أجيها بطيب نتـفاهـم ولكن عقب حَبّ خـشوم,,209
عقب ثـلج الصبر لي في خفـوقي يبتدي ينذاب,,209
بديت اتعـلـّم اخـطائي وأصنع للسهـوم سهـوم,,209
واصنّع للسيوف سيوف واصنّع للحراب حراب,,209
إذا جتـني بحـوم آحـوم والله ألـف مـرّه آحـوم,,209
واذا جـتـني بلعـب العاب ألاعـبها بلعـب العاب,,209
تعال اعلـّمك من قبل فصل الصيف كيف العـوم,,209
واذا تعلّمت كيف العوم أعلّمك البحر وش جاب,,209
واذا جاب البحر موجه وطحت ارفعك لجل تقوم,,209
واذا قمت وفرحت ارميك في موجه قبل ينساب,,209
ألمّك وانثرك واشريك وارخص في غلاك السوم,,209
واسومك واشتري من باع قدرك واتركه يرتاب,,209
أسوّي في السـما دروبٍ و اعلـّي للنجوم نجوم,,209
واعاند لو تبي تعاند واصاحب لابغت الاصحاب,,209
أسـوّي مثـل ما تسـوّي تـبادل للـعـلـوم عـلـوم,,209
أبـيها تـفهـم المعـنى ش يعـني .. للذياب ذيـاب,,209
بنـاءً عـ الـذي عـدّى عـذرتـك والعـذر مفهـوم,,209
مجـرّد ردّ فعـل ولا عـقـب عـذر الكرام عتاب,,209
أنا ما قـصـدي إلاّ رد فـعـل ولا عـلـيـكـم لــوم,,209
نحن مهما حصل نهوى هواكم والهوى غلاّب,,209
حبيبي كيف انا اتجرأ على هجرك يا عيب الشوم,,209
تصدّق بانّي أسمع بك كلام اللي هذرك وعاب,,209
فـديتـك كل هاللي مَـرّ كـلـّه كان طيف حـلـوم,,209
غـفـت عيني ولكنـّي لجل عينك فتحـت الـبــاب,,209
