poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,summary,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف
152,2085,قصيده ساجده,ويا ملاك خلقه الله لعمري سرور      وش تفيد الحياه بيوم لامن زعلتي,يشبهها بالملاك ومصدر سعادته ويعبر عن تأثير زعلها عليه,ي,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""سعادة""]",[],[],"[""ملاك"",""سرور"",""عمري""]",معاصر
152,2086,قصيده ساجده,اعتذر لك ياعمري ولو بعذري قصور      وانتي قدرك ع راسي ولاحشا بيوم هنتي,يعتذر لها رغم نقص عذره ويؤكد مكانتها العالية عنده,ي,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""ندم""]",[],[],"[""عمري"",""قدرك"",""ع راسي""]",معاصر
152,2087,قصيده ساجده,ابسمي يعل ربي يحفظك م الشرور      تبتسم لي حياتي وقت فيه ابتسمتي,يطلب لها السعادة والابتسامة التي تبهج حياته,ي,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""سعادة""]",[],[],"[""ابتسامتك"",""حياتي""]",معاصر
152,2088,قصيده ساجده,ان زعلتي عليه كن كوني مهجور      وان رضيتي تسابق ابتسامي فرحتي,يقبل زعلها ويفرح برضاها الذي يسبق ابتسامته وسعادته,ي,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""حزن""]",[],[],"[""زعلتي"",""رضيتي"",""فرحتي""]",معاصر
152,2089,قصيده ساجده,انحنت لك قصيده ساجده ع السطور      كثر ما انتي بمكه يا اطهر الناس طفتي,يقدم لها قصيده مخلصه كدليل على طهارتها وصفائها,ي,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""تعظيم""]","[{""name"":""مكة"",""type"":""معلم""}]",[],"[""قصيدة ساجدة"",""أطهر الناس""]",معاصر
153,2090,قلب صادق,لا تقول الحب في القلبين مات      هذا تو الحب كيف انه يموت,ينفي موت الحب الحقيقي في القلبين مؤكدًا استمراريته,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""حب"",""أمل""]",[],[],"[""تقول""]",حديث
153,2091,قلب صادق,ولا تقول ان الشعر ليل امنيات      وانت توزن بيت وتكسر بيوت,يرفض تقليل قيمة الشعر بوصفه أمنيات فقط وهو قوي في التأثير,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""دفاع"",""تأمل""]",[],[],"[""توزن"",""تكسر""]",حديث
153,2092,قلب صادق,الشعر نبض القلوب الصادقات      كم رفعنا به علي طاريك صوت,يصف الشعر بأنه تعبير صادق للنبلاء وقد رفع صوته بحبه,ت,الكامل,,سكون,مقيدة,"[{""name"":""القلوب الصادقات"",""relation"":""جماعة""}]","[""فخر"",""امتنان""]",[],[],"[""قلوب"",""صادقات""]",حديث
153,2093,قلب صادق,لا تخلينا علي بحر السكات      الكلام احيان افضل م السكوت,يدعو إلى الكلام أحيانًا بدلاً من الصمت الذي قد يضر,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""تحذير"",""حكمة""]",[],[],"[""تخلينا""]",حديث
153,2094,قلب صادق,خل ما بينك وما بين الوشاه      مثل ما بين ( الرباط وحضرموت ),يطلب حفظ العلاقة بينهما كالعلاقة المتينة بين الرباط وحضرموت,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""الوشاه"",""relation"":""جماعة""}]","[""مقارنة"",""تأمل""]","[{""name"":""الرباط"",""type"":""مدينة""},{""name"":""حضرموت"",""type"":""مدينة""}]",[],"[""بينك"",""وشاه""]",حديث
153,2095,قلب صادق,دامني لاجلك نذرت المقبلات      لا تخيب لي ظنون ولا نعوت,يُعلنولاءه واستعداده للتقرب متمنيًا ألا يخيب ظنه,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""الحبيب""}]","[""وفاء"",""شوق""]",[],[],"[""لاجلك""]",حديث
153,2096,قلب صادق,خذ مشاعر قلبي العذري وهات      ود صادق واحذر اقوال الشموت,يعرض مشاعره النقية ويطالب بالصدق والتحذير من الكلام الجارح,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""قلبي العذري"",""relation"":""النفس""}]","[""حب"",""تحذير""]",[],[],"[""خذ"",""هات"",""قلبي"",""عذري"",""مشاعر""]",حديث
153,2097,قلب صادق,احذر احذر والدهر له نايبات      واحذر انت تطيح شبك العنكبوت,يحذر من تقلبات الزمن وضرورة الحذر كيلا تنهار الأمور,ت,الكامل,,سكون,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""تحذير"",""خوف""]",[],[],"[""احذر"",""تطيح""]",حديث
154,2098,قلبي وعيني,خذ حبيبي قلبي وعيني      واعطني لحظه من اوقاتك,يطلب الحبيب أن يمنحه قلبه ووقته الثمين,ك,الكامل,,ضمة,مقيدة,"[{""name"":""حبيبي"",""relation"":""الحبيب""},{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""شوق""]",[],[],"[""قلبي"",""عيني"",""لحظة"",""أوقاتك"",""أنت"",""ك""]",معاصر
154,2099,قلبي وعيني,لو ثواني بس تكفيني      يا بعد روحي مناجاتك,يتمنى لحظات قليلة من التواصل مع محبوبه,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""بعد الروح""}]","[""حب"",""حنين""]",[],[],"[""يا بعد روحي"",""مناجاتك""]",معاصر
154,2100,قلبي وعيني,ياسراجي وشمعه سنيني      يا ضيا عمري ابتساماتك,يصف محبوبه بأنها نور عمره وسر سعادته,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""سراج العمر""}]","[""حب"",""سعادة""]",[],[],"[""سراجي"",""شمعة سنيني"",""ضيا عمري"",""ابتساماتك""]",معاصر
154,2101,قلبي وعيني,لك غلا داخل شراييني      ما حملته لحد شرواتك,يُعبر عن محبتها التي تمتد في أعماقه دون مقابل,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""حب"",""غلا""]",[],[],"[""أنت"",""ك"",""شراييني"",""شرواتك""]",معاصر
154,2102,قلبي وعيني,مطمع انك تنعجب فيني      او اكون من اولوياتك,يرجو أن تكون محط إعجابها وأولويتها,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""أمل"",""شوق""]",[],[],"[""أنت"",""ك"",""أولوياتك""]",معاصر
154,2103,قلبي وعيني,يكفي اللي بينك وبيني      اكثر من اعجابك بذاتك,يكتفي بالحب العميق بينهما ولا يطلب أكثر,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المخاطب""}]","[""حب"",""رضا""]",[],[],"[""أنت"",""ك"",""ذاتك""]",معاصر
154,2104,قلبي وعيني,انت اول من سكن عيني      وانت فكري من خيالاتك,يؤكد أنها أول من استقر في عينيه وفكره,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""الأول""}]","[""حب"",""تعلق""]",[],[],"[""أنت"",""عيني"",""فكري"",""خيالاتك""]",معاصر
154,2105,قلبي وعيني,من هو عقبك في المزاييني      غيركم ما احب وحيات,يعلن أنه لا يحب غيرها مطلقاً,ك,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""الأوحد""}]","[""حب"",""وفاء""]",[],[],"[""أنت"",""ك"",""عقبك"",""المزاييني"",""غيركم""]",معاصر
155,2106,قلوبنا قبرك,الحزن طعمه مر .. والفرقي امر      وايامنا تقسي علينا ظروفها,يشكو من مرارة الحزن وقسوة الفراق وظروف الأيام الصعبة,ها,الكامل,الألف,كسرة,مقيدة,[],"[""حزن"",""ألم""]",[],[],[],معاصر
155,2107,قلوبنا قبرك,اللي عليك دموع شعبك تنهمر      مواطنين بلادنا و ضيوفها,يبكي شعبه وأهل بلده وضيوفها حزناً عليه,ها,الكامل,الألف,كسرة,مقيدة,"[{""name"":""شعبك"",""relation"":""الشعب""},{""name"":""مواطنين"",""relation"":""جماعة""}]","[""حزن"",""أسى""]","[{""name"":""بلادنا"",""type"":""دولة""}]",[],"[""شعب"",""مواطنين"",""ضيوف"",""بلادنا"",""ضيوفها""]",معاصر
155,2108,قلوبنا قبرك,لو نمنحك الاعمار وانت اغلي عمر      معروفك مغطي علي معروفها,يقول لو أعطوه العمر مرة أخرى لكان معروفه أعظم من كل معروف,ها,الكامل,الألف,كسرة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""حب"",""امتنان""]",[],[],"[""أنت"",""اغلي عمر""]",معاصر
155,2109,قلوبنا قبرك,من يقنع القبار ما يحفر قبر      قلوبنا قبرك ياليت تشوفها,يعبّر عن أن قلوبهم أصبحت قبراً له ولا يقنع أحد بهذا المصير,ها,الكامل,الألف,كسرة,مقيدة,"[{""name"":""القبار"",""relation"":""عام""},{""name"":""أنت"",""relation"":""الميت""}]","[""حزن"",""أسى""]",[],[],"[""قبار"",""يحفر"",""أنت"",""قبرك""]",معاصر
155,2110,قلوبنا قبرك,الارض لو تملك احاسيس ونظر      كان استحت ما تدفنك في جوفها,يتمنى لو للأرض مشاعر لكي تخجل من دفنه فيها,ها,الكامل,الألف,كسرة,مقيدة,[],"[""حزن"",""رفض""]","[{""name"":""الأرض"",""type"":""طبيعة""}]",[],[],معاصر
155,2111,قلوبنا قبرك,والشمس لو تكسف علي موت البشر      في يوم موتك صار يوم كسوفها,يشبه يوم موته بكسوف الشمس الذي يخجل بسبب مصاب البشر,ها,الكامل,الألف,كسرة,مقيدة,"[{""name"":""أنت"",""relation"":""الميت""}]","[""حزن"",""كآبة""]",[],[],"[""أنت"",""موتك""]",معاصر
155,2112,قلوبنا قبرك,لكن نءمن بالقضاء وبالقدر      وما جابت الدنيا لنا بصدوفها,يرضى بالقضاء والقدر رغم ما جلبته الدنيا من فقدان وألم,ها,الرجز,الألف,فتحـة,مقيدة,[],"[""إيمان"",""تسليم""]",[],[],[],كلاسيكي
155,2113,قلوبنا قبرك,يكفي يديك من المكارم والفخر      ان الفقاري عاشت من كفوفها,يفتخر بما قدمه المتوفى من أعمال نبيلة وكريمة,ها,الرجز,الألف,فتحـة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""الفقاري"",""relation"":""جماعة""}]","[""فخر"",""امتنان""]",[],[],"[""أنت"",""يديك"",""المكارم"",""الفخر"",""فقاري"",""عاشت""]",كلاسيكي
155,2114,قلوبنا قبرك,فيك السحاب يعزي غصون الشجر      اللي ذعاذيع الهوي تلوفها,تواسيه السحب كعزاء مثلما تعتني الأشجار المغروسة في الأرض,ها,الرجز,الألف,فتحـة,مقيدة,[],"[""حزن"",""تعزية""]",[],[],[],كلاسيكي
155,2115,قلوبنا قبرك,حتي القصيده لو بغيت اكتب شطر      ما طاوعتني في رثاك حروفها,يجد صعوبة حتى في كتابة شعر رثاء له بسبب فداحة الفقد,ها,الرجز,الألف,فتحـة,مقيدة,[],"[""حزن"",""عجز""]",[],[],[],كلاسيكي
