poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,places,religion,animals,events,entities,sentiments,subjects,summary,Title_raw,Poem_line_raw,ai_images_thumb,qafiya,rawy,wasl,haraka,meter,category
162,2212,كلمه سلام,كان عن كل الهوي صار اعتصامك      ما طلبتك غير .. وعليك السلام,[],"[""الله""]",[],[],"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""اعتصامك"", ""عليك السلام""]}, {""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""كان""]}]",حب,"[""الحب والغزل"", ""الوفاء والصبر""]",يعتبر الحبيب ملجأه الوحيد ويرسل له السلام رغم كل المشاعر المتضاربة,كـلمة سـلام,كان عن كل الهوى صار اعتصامك      ما طلـبتـك غـير .. وعليك الـسـلام,/images/poems/162_Drive_New_Thumbnail_view.jpg,ام,م,لا يوجد,فتحة,الهجيني,معاصر
163,2213,لا جمع و لا طرح,تفرقنا السنين ونجتمع والجرح نفس الجرح      علي درب الفراق دموعنا تسبق خطاوينا,"[{""resolved_from"": ""درب الفراق"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""تفرقنا"", ""نجتمع"", ""دموعنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""الجرح""]}]",شوق,"[""الفراق والهجر"", ""الشوق والحنين""]",تفرقنا رغم اللقاء والجرح القديم لا يبرأ، والدموع تسبق خطوات الفراق.,لا جمـع و لا طـرح,تفرّقنا السنين وْنجتمع والجَرح نفس الجَرح      على درب الفراق دموعنا تسبق خطاوينا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
163,2214,لا جمع و لا طرح,شرحت ظروفنا للوقت لكن ما فهم للشرح      صبرنا والصبر جمره ورا الاضلاع كاوينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""شرحت"", ""صبرنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""للوقت""]}]",صبر,"[""الوفاء والصبر"", ""الألم والحزن""]",شرحنا ظروفنا للزمن لكنه لم يفهم، وصبرنا كان ألمًا يحترق داخلنا.,لا جمـع و لا طـرح,شرحت ظروفنا للوقت لكن ما فهم للشرح      صبرنا والصبر جَـمره ورا الاضـلاع كاوينا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
163,2215,لا جمع و لا طرح,تري وجه المتيم لو تبسم لا تحسبه مرح      امانيه تهاوي من عيونه مثل امانينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""امانينا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""المتيم"", ""عيونه""]}]",حزن,"[""الحب والغزل"", ""الألم والحزن""]",وجه المحب يبتسم لكنه ليس مرحًا، أمانيه تتهاوى كأمانينا الحزينة.,لا جمـع و لا طـرح,ترى وجه الـمتيّـم لو تبسّم لا تحسبه مرح      أمانيه تـْهاوى من عيونه مثل امانيـنا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
163,2216,لا جمع و لا طرح,بني من ذكرياته في محيط العاطفه كم صرح      لكن هاج المحيط وما لقي له ساحل ومينا,"[{""resolved_from"": ""المحيط"", ""name"": ""طبيعة عامة""}, {""resolved_from"": ""ساحل"", ""name"": ""طبيعة عامة""}, {""resolved_from"": ""مينا"", ""name"": ""طبيعة عامة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""بني""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""ذكرياته""]}]",حزن,"[""الذكريات"", ""الشوق والحنين""]",بنى ذكرياته في بحر العاطفة لكنه وجد ما حوله عاصفًا بلا ملجأ.,لا جمـع و لا طـرح,بنى من ذكرياته في محيط العاطفه كم صرح      لكن هاج المحيط وما لقى له ساحل وْمينا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
163,2217,لا جمع و لا طرح,يا ناس العيد ماله لون ولا له طعم ولا له فرح      واذا قلتوا وش الاسباب قلت الله يعافينا,[],"[""الله""]",[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""قلتوا"", ""قلت""]}]",حزن,"[""الألم والحزن"", ""الشوق والحنين""]",العيد بلا بهجة ولا طعم، ولسان حالنا يدعو الله أن ينجينا.,لا جمـع و لا طـرح,يا ناس العيد ماله لون وْلا له طعم وْلا له فرح      واذا قلتوا وش الأسباب قلت الله يعافينا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
163,2218,لا جمع و لا طرح,نلوم الوقت والقصه ما تبغي جمع والا طرح      لان العيب .. من ربي خلقنا ساكن فينا,[],"[""الله""]",[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""نلوم"", ""خلقنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""القصه""]}]",حزن,"[""الزمن والقدر"", ""الألم والحزن""]",نلوم الزمن لكن القصة فيها نقص، والعيب خلقه الله فينا.,لا جمـع و لا طـرح,نلوم الوقت والقِصّه ما تبغي جمع والا ّطَرح      لأن العيب .. من ربّي خلقنا ساكنٍ فينا,/images/poems/163_Drive_New_Thumbnail_view.jpg,ينا,ن,لا يوجد,كسرة,الرجز,معاصر
164,2219,لا تدورها,لا تدورها وهي الدنيا تدور      لا تضيعني وانا ضايع معاه,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""معهاه""]}]",حزن,"[""الحب والغزل"", ""الشوق والحنين""]",يناشد بعدم البحث عنه وسط دوران الحياة وخوفه من الضياع معه,لا تــدوّرها,لا تـدوّرهـا وهـي الـدنـيا تــدور      لا تـضـيّـعـني وانا ضـايـع مـعـاه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2220,لا تدورها,دامني امشي انا بليا شعور      من بلاه اقول ميت من بلاه,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}]",حزن,"[""الألم والحزن"", ""الشوق والحنين""]",يشعر بالفراغ والانعدام بين المشاعر ويذكر نفسه بالموت بلا إحساس,لا تــدوّرها,دامـني أمـشـي أنا بـلـيّـا شـعــور      من بـلاه اقـول مـيّــت مـن بـــلاه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2221,لا تدورها,مرت الايام وسنين وشهور      وكنت انا طاير وطاير في هواه,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""هواه""]}]",شوق,"[""الشوق والحنين"", ""الذكريات""]",يتحدث عن مرور الزمن وهو معلق بحب متصاعد وعذب,لا تــدوّرها,مـرّت الأيــام وسـنـيـن وشـهــور      وكنت انا طايـر وطاير في هـواه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2222,لا تدورها,لا اطلعت قالوا طلع بدر البدور      ولا اختفت تشتاقها الارض وسماه,"[{""resolved_from"": ""الأرض"", ""name"": ""طبيعة عامة""}, {""resolved_from"": ""السماء"", ""name"": ""طبيعة عامة""}]",[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""ها""]}]",شوق,"[""الجمال والعيون"", ""الحب والغزل""]",يصف محبوبته بجمال البدر وأن الأرض تشتاق لغيابه وظهوره,لا تــدوّرها,لا اطلعـت قالـوا طلع بـدر البدور      ولا اختفت تشتاقها الأرض وسماه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2223,لا تدورها,الله اللي زاد هذا النور .. نور      الله اللي ميزه بطبعه وحلاه,[],"[""الله""]",[],[],[],فخر,"[""الجمال والعيون"", ""الإيمان والدعاء""]",يمدح نور محبوبه الذي ميّزه وجعل له حسنًا خاصًا,لا تــدوّرها,الله اللـي زاد هـذا الـنـور .. نــور      الله اللـي مـيـّـزه بـطـبـعـه وحـلاه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2224,لا تدورها,قالوا من حسنه ضاعوا في بحور      وقلت هو اصلا انا ضايع وراه,"[{""resolved_from"": ""بحور"", ""name"": ""طبيعة عامة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""هو""]}]",حب,"[""الحب والغزل"", ""الشوق والحنين""]",يقول إن جمال محبوبه ضاع في البحار وهو تائه خلفه,لا تــدوّرها,قالوا من حسنه ضاعوا في بحور      وقـلت هـو أصلاً أنا ضايـع وراه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2225,لا تدورها,للمحبه درب وفي دربه كسور      واللي هو غالي يعرف مستواه,"[{""resolved_from"": ""الدرب"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""المحبه"",""هو"",""غالي""]}]",حب,"[""الحب والغزل"", ""الوفاء والصبر""]",يتفهم أن طريق الحب مليء بالعذاب والمحن ومن يقدره يعرف قيمته,لا تــدوّرها,للمحـبّـه درب وفي دربـه كـسور      واللي هو غـالي يعـرف مسـتـواه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2226,لا تدورها,واللي ما يلعب با يلعبها بدور      يعطش بحبه وانا اظن جف ماه,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""بحبه""]}]",حب,"[""الحب والغزل"", ""الألم والحزن""]",يشير لمن لا يجيد الحب بأنه يخسر وأنه يعطش لحبه رغم الجفاف,لا تــدوّرها,واللي ما يـلـعـب با يـلـعـبها بدور      يعـطش بحبّه وانا اظـن جـفّ ماه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2227,لا تدورها,خلك بسيح ورا ظبي النفور      وشوف قلبي كيف من زينه طواه,"[{""resolved_from"": ""السيح"", ""name"": ""مواقع نبطية""}]",[],"[{""name"":""الغزال"",""category"":""وحوش برية"",""resolved_from"":[""ظبي""]}]",[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""ظبي""]}]",غضب,"[""الحب والغزل"", ""الجمال والعيون""]",يحث على الترحال خلف محبوبته ويروي كيف طوى قلبه حبًا وشوقًا,لا تــدوّرها,خـلـّك بـسـيـحٍ ورا ظـبـي النفور      وشوف قلبي كيف من زينه طواه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
164,2228,لا تدورها,لا حكي يعني تغرد له طيور      لعنبوها كيف تلفت الانتباه,[],[],"[{""name"":""طيور"",""category"":""طائر"",""resolved_from"":[""طيور""]}]",[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""له""]}]",[],"[""الجمال والعيون"", ""الطبيعة والخيل""]",يصف تغريد الطيور التي لفتت الانتباه بجمالها دون كلمات,لا تــدوّرها,لا حـكـى يعـني تغـرّد له طـيـور      لعـنـبـوها كـيف تـلـفـت الانـتـبـاه,/images/poems/164_Drive_New_Thumbnail_view.jpg,اه,ه,لا يوجد,فتحة,الهجيني,معاصر
