poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف,overall confidence,Status
183,2458,معلّقة الاتحاد,وانا شـاعِـر يحَلـّق في الفـضا لو ما معـه جـنحان      وصَـل حَـدّ الـنجـوم اللي تـراقـبْـه وْيـراقـبْـهـا,يصف نفسه كشاعر يحلق في الفضاء بلا حدود حالمًا بالارتقاء,معلقه الاتحاد,وانا شاعر يحلق في الفضا لو ما معه جنحان      وصل حد النجوم اللي تراقبه ويراقبها,ها,الرجز,الألف,فتحة,مقيدة,"[{""name"":""شاعر"",""relation"":""الشاعر""}]","[""فخر"",""اعتزاز""]",[],[],"[""شاعر"",""جنحان""]",معاصر,0.9,Analysed
183,2459,معلّقة الاتحاد,تهـيّضْـه الـقـريـحـه ويْـتهَـيّـض باعـذب الألـحـان      أصوغ مْن اغزر بْحور القصيد الأجمل الأبهى,يتغنى بموهبة الإبداع التي تستيقظ لإنتاج أجمل الألحان والقصائد,معلقه الاتحاد,تهيضه القريحه ويتهيض باعذب الالحان      اصوغ من اغزر بحور القصيد الاجمل الابهي,ها,الرجز,الألف,فتحة,مقيدة,[],"[""فخر"",""إبداع""]",[],[],[],معاصر,0.87,Analysed
183,2460,معلّقة الاتحاد,أبا انحت من صخر واغرف بحر واقطف من البستان      على شـان القـريـحـه تـنـتهـض ويـتـمّ واجـبها,يريد أن ينحت من الصخر ويغرف من البحر ويقطف من البستان ليحيي القريحة,معلقه الاتحاد,ابا انحت من صخر واغرف بحر واقطف من البستان      علي شان القريحه تنتهض ويتم واجبها,ها,الرجز,الألف,فتحة,مقيدة,"[{""name"":""أبا"",""relation"":""الأب""}]","[""عزيمة"",""إصرار""]",[],[],"[""أب""]",معاصر,0.85,Analysed
183,2461,معلّقة الاتحاد,على شان اشبع جْـيَاع الفِكِر واروي بها عـطشان      كما تـروي هـشـيم الأرض وَدْقٍ من سحايـبها,يريد أن يروي جياع الفكر كما تروى الأرض من ماء السحب,معلقه الاتحاد,علي شان اشبع جياع الفكر واروي بها عطشان      كما تروي هشيم الارض ودق من سحايبها,ها,الرجز,الألف,فتحة,مقيدة,"[{""name"":""جياع الفكر"",""relation"":""جماعة""}]","[""عطاء"",""كرم""]",[],[],"[""جياع"",""فكر"",""عطشان""]",معاصر,0.88,Analysed
183,2462,معلّقة الاتحاد,أحـب مْن القـصيـد اللّي يـشَـرّف مَـسْـمَـع الآذان      تـصـوّر ما تـكـنّ الـنـفـس وتـْحَـقـّـق مآربـها,يحب القصائد التي ترفع مستمعيها وتحقق ما تتمناه النفس,معلقه الاتحاد,احب من القصيد اللي يشرف مسمع الاذان      تصور ما تكن النفس وتحقق ماربها,ها,الرجز,الألف,فتحة,مقيدة,[],"[""حب"",""فخر""]",[],[],[],معاصر,0.84,Analysed
183,2463,معلّقة الاتحاد,واحب مْن القـصـيد اللي تحير بوصـفها الاذهـان      تحـير بْوصـفها الاذهـان والشاعـر يحِـير بْها,يحب القصائد التي تحير العقول بوصفها ويُحيرها الشاعر كذلك,معلقه الاتحاد,واحب من القصيد اللي تحير بوصفها الاذهان      تحير بوصفها الاذهان والشاعر يحير بها,ها,الرجز,الألف,فتحة,مقيدة,"[{""name"":""الشاعر"",""relation"":""الشاعر""}]","[""إعجاب"",""دهشة""]",[],[],"[""شاعر"",""أذهان""]",معاصر,0.86,Analysed
183,2464,معلّقة الاتحاد,واحب مْن القـصيد اللي مايفـنى لو فـَنت الابدان      وتـنـْحَـتـْه الـجـبـال لكـل وادي يـسْـتِـظِـل بْهـا,يحب القصائد الخالدة التي تبقى بعد فناء الأجساد وتحتضنها الجبال,معلقه الاتحاد,واحب من القصيد اللي مايفني لو فنت الابدان      وتنحته الجبال لكل وادي يستظل بها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""خلود"",""فخر""]",[],[],[],معاصر,0.83,Analysed
183,2465,معلّقة الاتحاد,على صَهوة بنات الفـكر هاجـوسي بدون عْـنان      تِـتـعّــب غـيـري الـقـيـفـان .. لكـنـّي أتـعّــبْـها,يشبّه حماسته الفكرية بانطلاقة الخيول التي لا تعرف الانحناء أو القيود,معلقه الاتحاد,علي صهوه بنات الفكر هاجوسي بدون عنان      تتعب غيري القيفان .. لكني اتعبها,ها,الطويل,الألف,فتحة,مقيدة,"[{""name"":""بنات الفكر"",""relation"":""جماعة""}]","[""فخر"",""تحدي""]",[],[],"[""بنات"",""فكر""]",معاصر,0.87,Analysed
183,2466,معلّقة الاتحاد,من يْـقـول القـصـايد مالها غـارب ترى غـلـطان      جـزيـلات القـصـايـد كل بـيـتٍ جَـزل غاربها,يرد على من يقول أن القصائد بلا أثر، مؤكداً قيمتها العالية وعذوبتها,معلقه الاتحاد,من يقول القصايد مالها غارب تري غلطان      جزيلات القصايد كل بيت جزل غاربها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""دفاع"",""اعتزاز""]",[],[],[],معاصر,0.85,Analysed
183,2467,معلّقة الاتحاد,ومن داعَـبْ جـزيـلات البـيـوت بْـغـالي الأثـمـان      تراوده الوصوف الـنــادرات اللّـي يـلـيــق بْـهـا,يصف القصائد بأنها تستحق أن تروى بأغلى الكلمات والأوصاف النادرة,معلقه الاتحاد,ومن داعب جزيلات البيوت بغالي الاثمان      تراوده الوصوف النادرات اللي يليق بها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""إعجاب"",""رفعة""]",[],[],[],معاصر,0.82,Analysed
183,2468,معلّقة الاتحاد,وانا وان قيل من يفدا الوطن ما رحت اردّ الشان      أســوم الـروح لـبــلادي .. إذا دارت نـوايــبـهـا,يؤكد وفائه للوطن واستعداده للتضحية بالنفس في سبيله مهما كان الثمن,معلقه الاتحاد,وانا وان قيل من يفدا الوطن ما رحت ارد الشان      اسوم الروح لبلادي .. اذا دارت نوايبها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""فداء"",""وطنية""]","[{""name"":""بلادي"",""type"":""دولة""}]",[],[],معاصر,0.9,Analysed
183,2469,معلّقة الاتحاد,على قول المثل .. وان صكـّت الحلقه على الابطان      تـعـزوى بالـقــروم اللي يهــاب الـضـدّ جـانـبـها,يشبه قوة ردع الوطن كالحلقة المحكمة التي لا تفلت من الرادع,معلقه الاتحاد,علي قول المثل .. وان صكت الحلقه علي الابطان      تعزوي بالقروم اللي يهاب الضد جانبها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""صبر"",""عزيمة""]",[],[],[],معاصر,0.8,Analysed
183,2470,معلّقة الاتحاد,تعـزوى من ( بني ياس) برجال ٍ تعـسف الميدان      تـقـول الله عـلى طــرق الـبـلا والـمـــوت حبّـبها,يمدح رجال بني ياس الذين يحكمون الميدان ويحبون تحديات الحياة,معلقه الاتحاد,تعزوي من ( بني ياس) برجال _ تعسف الميدان      تقول الله علي طرق البلا والموت حببها,ها,الطويل,الألف,فتحة,مقيدة,"[{""name"":""بني ياس"",""relation"":""قبيلة""}]","[""فخر"",""شجاعة""]",[],[],"[""بني ياس"",""رجال""]",معاصر,0.92,Analysed
183,2471,معلّقة الاتحاد,رجـال ٍ كـلمـا الـعـادي غــزا ردّوا لـه الـعـــدوان      ومن عـادى الحـرار لـزوم يـشـكي من مخالبـها,يصف رجال الوطن بأنهم يواجهون العدوان بكل قوة وحزم,معلقه الاتحاد,رجال _ كلما العادي غزا ردوا له العدوان      ومن عادي الحرار لزوم يشكي من مخالبها,ها,الطويل,الألف,فتحة,مقيدة,"[{""name"":""رجال"",""relation"":""جماعة""}]","[""شجاعة"",""دفاع""]",[],[],"[""رجال"",""عادي""]",معاصر,0.88,Analysed
183,2472,معلّقة الاتحاد,ومن جـانا يــمدّ أيـمـان .. جـينا له بطـيب ايمـان      ومن جـانا بغـيـر الطـيـب .. لا يحـمـد عـواقـبها,يرحب بالمن يعاملهم بإيمان وطيبة ويرفض من يأتي بسوء النية,معلقه الاتحاد,ومن جانا يمد ايمان .. جينا له بطيب ايمان      ومن جانا بغير الطيب .. لا يحمد عواقبها,ها,الطويل,الألف,فتحة,مقيدة,[],"[""كرم"",""ضيافة""]",[],[],[],معاصر,0.85,Analysed
183,2473,معلّقة الاتحاد,إذا الطـامـع غـزانا ما نـشـذّب له خـشـوم سـنان      خـشـوم سـيـوفـنا في هـامـة الـطــامـع نـشـذّبها,يؤكد أنهم يصدون الطامعين بالسيوف الحادة وقطع مخالب الطامع,معلقه الاتحاد,اذا الطامع غزانا ما نشذب له خشوم سنان      خشوم سيوفنا في هامه الطامع نشذبها,ها,الطويل,الألف,فتحة,مقيدة,"[{""name"":""الطامع"",""relation"":""عدو""}]","[""شجاعة"",""تحدي""]",[],[],"[""طامع""]",معاصر,0.87,Analysed
183,2474,معلّقة الاتحاد,رفـعــنا رايـة الحـق وتـركـنا رايـة الـشـيـــطـان      يـشـرّقـها و يغـرّبها .. و يـشـرّقـها و يـغـرّبها,يرفع راية الحق ويترك الباطل في تكرار مستمر بين الشرق والغرب,معلقه الاتحاد,رفعنا رايه الحق وتركنا رايه الشيطان      يشرقها و يغربها .. و يشرقها و يغربها,ها,الطويل,الألف,فتحة,مؤسسة,[],"[""انتصار"",""حق""]",[],[],[],معاصر,0.84,Analysed
183,2475,معلّقة الاتحاد,تلاقـت فيك ( يالظـفره ) دروب القلب والشريان      لو ان ذكـراك تـكـتـب في الحـنـايـا كان نكـتـبها,يعبر عن اعتزازه بفخر الظفرة وذكراها محفورة في القلب والشريان,معلقه الاتحاد,تلاقت فيك ( يالظفره ) دروب القلب والشريان      لو ان ذكراك تكتب في الحنايا كان نكتبها,ها,الطويل,الألف,فتحة,مؤسسة,[],"[""حب"",""فخر""]",[],[],[],معاصر,0.82,Analysed
183,2476,معلّقة الاتحاد,ويا ( ليوا ) كل ما هبّ النسـيم ومالت الأغصـان      يـناسـبـك الفـخـر واللي تـربّـوا فـيـك نـاسـبـها,يمدح بلاد ليوا وفخرها المتجدد الذي يناسب أهلها الأصليين,معلقه الاتحاد,ويا ( ليوا ) كل ما هب النسيم ومالت الاغصان      يناسبك الفخر واللي تربوا فيك ناسبها,ها,الطويل,الألف,فتحة,مؤسسة,[],"[""فخر"",""اعتزاز""]","[{""name"":""ليوا"",""type"":""مدينة""}]",[],[],معاصر,0.89,Analysed
183,2477,معلّقة الاتحاد,تسـولف مجـدك الركـبان لا مـرّوا على الركـبان      ولا تسـتـوعـبه حجـم الكتـب و اكـبر مكـاتبـها,يشير إلى أن مجد الظفرة يفوق قدرة الكتب والكُتّاب على وصفه,معلقه الاتحاد,تسولف مجدك الركبان لا مروا علي الركبان      ولا تستوعبه حجم الكتب و اكبر مكاتبها,ها,الطويل,الألف,فتحة,مؤسسة,"[{""name"":""الركبان"",""relation"":""جماعة""}]","[""مجد"",""فخر""]",[],[],"[""ركبان""]",معاصر,0.86,Analysed
